lat,lon,basin_AIP,basin
35.5,145.5,Pacific,Indo-Pacific
35.5,146.5,Pacific,Indo-Pacific
35.5,147.5,Pacific,Indo-Pacific
35.5,148.5,Pacific,Indo-Pacific
35.5,149.5,Pacific,Indo-Pacific
35.5,150.5,Pacific,Indo-Pacific
35.5,151.5,Pacific,Indo-Pacific
35.5,152.5,Pacific,Indo-Pacific
35.5,153.5,Pacific,Indo-Pacific
35.5,154.5,Pacific,Indo-Pacific
35.5,155.5,Pacific,Indo-Pacific
35.5,156.5,Pacific,Indo-Pacific
35.5,157.5,Pacific,Indo-Pacific
35.5,158.5,Pacific,Indo-Pacific
35.5,159.5,Pacific,Indo-Pacific
35.5,160.5,Pacific,Indo-Pacific
35.5,161.5,Pacific,Indo-Pacific
35.5,162.5,Pacific,Indo-Pacific
35.5,163.5,Pacific,Indo-Pacific
35.5,164.5,Pacific,Indo-Pacific
35.5,165.5,Pacific,Indo-Pacific
35.5,166.5,Pacific,Indo-Pacific
35.5,167.5,Pacific,Indo-Pacific
35.5,168.5,Pacific,Indo-Pacific
35.5,169.5,Pacific,Indo-Pacific
35.5,170.5,Pacific,Indo-Pacific
35.5,171.5,Pacific,Indo-Pacific
35.5,172.5,Pacific,Indo-Pacific
35.5,173.5,Pacific,Indo-Pacific
35.5,174.5,Pacific,Indo-Pacific
35.5,175.5,Pacific,Indo-Pacific
35.5,176.5,Pacific,Indo-Pacific
35.5,177.5,Pacific,Indo-Pacific
35.5,178.5,Pacific,Indo-Pacific
35.5,179.5,Pacific,Indo-Pacific
35.5,180.5,Pacific,Indo-Pacific
35.5,181.5,Pacific,Indo-Pacific
35.5,182.5,Pacific,Indo-Pacific
35.5,183.5,Pacific,Indo-Pacific
35.5,184.5,Pacific,Indo-Pacific
35.5,185.5,Pacific,Indo-Pacific
35.5,186.5,Pacific,Indo-Pacific
35.5,187.5,Pacific,Indo-Pacific
35.5,188.5,Pacific,Indo-Pacific
35.5,189.5,Pacific,Indo-Pacific
35.5,190.5,Pacific,Indo-Pacific
35.5,191.5,Pacific,Indo-Pacific
35.5,192.5,Pacific,Indo-Pacific
35.5,193.5,Pacific,Indo-Pacific
35.5,194.5,Pacific,Indo-Pacific
35.5,195.5,Pacific,Indo-Pacific
35.5,196.5,Pacific,Indo-Pacific
35.5,197.5,Pacific,Indo-Pacific
35.5,198.5,Pacific,Indo-Pacific
35.5,199.5,Pacific,Indo-Pacific
35.5,200.5,Pacific,Indo-Pacific
35.5,201.5,Pacific,Indo-Pacific
35.5,202.5,Pacific,Indo-Pacific
35.5,203.5,Pacific,Indo-Pacific
35.5,204.5,Pacific,Indo-Pacific
35.5,205.5,Pacific,Indo-Pacific
35.5,206.5,Pacific,Indo-Pacific
35.5,207.5,Pacific,Indo-Pacific
35.5,208.5,Pacific,Indo-Pacific
35.5,209.5,Pacific,Indo-Pacific
35.5,210.5,Pacific,Indo-Pacific
35.5,211.5,Pacific,Indo-Pacific
35.5,212.5,Pacific,Indo-Pacific
35.5,213.5,Pacific,Indo-Pacific
35.5,214.5,Pacific,Indo-Pacific
35.5,215.5,Pacific,Indo-Pacific
35.5,216.5,Pacific,Indo-Pacific
35.5,217.5,Pacific,Indo-Pacific
35.5,218.5,Pacific,Indo-Pacific
35.5,219.5,Pacific,Indo-Pacific
35.5,220.5,Pacific,Indo-Pacific
35.5,221.5,Pacific,Indo-Pacific
35.5,222.5,Pacific,Indo-Pacific
35.5,223.5,Pacific,Indo-Pacific
35.5,224.5,Pacific,Indo-Pacific
35.5,225.5,Pacific,Indo-Pacific
35.5,226.5,Pacific,Indo-Pacific
35.5,227.5,Pacific,Indo-Pacific
35.5,228.5,Pacific,Indo-Pacific
35.5,229.5,Pacific,Indo-Pacific
35.5,230.5,Pacific,Indo-Pacific
35.5,231.5,Pacific,Indo-Pacific
35.5,232.5,Pacific,Indo-Pacific
35.5,233.5,Pacific,Indo-Pacific
35.5,234.5,Pacific,Indo-Pacific
35.5,235.5,Pacific,Indo-Pacific
35.5,236.5,Pacific,Indo-Pacific
35.5,237.5,Pacific,Indo-Pacific
35.5,238.5,Pacific,Indo-Pacific
35.5,285.5,Atlantic,Atlantic
35.5,286.5,Atlantic,Atlantic
35.5,287.5,Atlantic,Atlantic
35.5,288.5,Atlantic,Atlantic
35.5,289.5,Atlantic,Atlantic
35.5,290.5,Atlantic,Atlantic
35.5,291.5,Atlantic,Atlantic
35.5,292.5,Atlantic,Atlantic
35.5,293.5,Atlantic,Atlantic
35.5,294.5,Atlantic,Atlantic
35.5,295.5,Atlantic,Atlantic
35.5,296.5,Atlantic,Atlantic
35.5,297.5,Atlantic,Atlantic
35.5,298.5,Atlantic,Atlantic
35.5,299.5,Atlantic,Atlantic
35.5,300.5,Atlantic,Atlantic
35.5,301.5,Atlantic,Atlantic
35.5,302.5,Atlantic,Atlantic
35.5,303.5,Atlantic,Atlantic
35.5,304.5,Atlantic,Atlantic
35.5,305.5,Atlantic,Atlantic
35.5,306.5,Atlantic,Atlantic
35.5,307.5,Atlantic,Atlantic
35.5,308.5,Atlantic,Atlantic
35.5,309.5,Atlantic,Atlantic
35.5,310.5,Atlantic,Atlantic
35.5,311.5,Atlantic,Atlantic
35.5,312.5,Atlantic,Atlantic
35.5,313.5,Atlantic,Atlantic
35.5,314.5,Atlantic,Atlantic
35.5,315.5,Atlantic,Atlantic
35.5,316.5,Atlantic,Atlantic
35.5,317.5,Atlantic,Atlantic
35.5,318.5,Atlantic,Atlantic
35.5,319.5,Atlantic,Atlantic
35.5,320.5,Atlantic,Atlantic
35.5,321.5,Atlantic,Atlantic
35.5,322.5,Atlantic,Atlantic
35.5,323.5,Atlantic,Atlantic
35.5,324.5,Atlantic,Atlantic
35.5,325.5,Atlantic,Atlantic
35.5,326.5,Atlantic,Atlantic
35.5,327.5,Atlantic,Atlantic
35.5,328.5,Atlantic,Atlantic
35.5,329.5,Atlantic,Atlantic
35.5,330.5,Atlantic,Atlantic
35.5,331.5,Atlantic,Atlantic
35.5,332.5,Atlantic,Atlantic
35.5,333.5,Atlantic,Atlantic
35.5,334.5,Atlantic,Atlantic
35.5,335.5,Atlantic,Atlantic
35.5,336.5,Atlantic,Atlantic
35.5,337.5,Atlantic,Atlantic
35.5,338.5,Atlantic,Atlantic
35.5,339.5,Atlantic,Atlantic
35.5,340.5,Atlantic,Atlantic
35.5,341.5,Atlantic,Atlantic
35.5,342.5,Atlantic,Atlantic
35.5,343.5,Atlantic,Atlantic
35.5,344.5,Atlantic,Atlantic
35.5,345.5,Atlantic,Atlantic
35.5,346.5,Atlantic,Atlantic
35.5,347.5,Atlantic,Atlantic
35.5,348.5,Atlantic,Atlantic
35.5,349.5,Atlantic,Atlantic
35.5,350.5,Atlantic,Atlantic
35.5,351.5,Atlantic,Atlantic
35.5,352.5,Atlantic,Atlantic
35.5,353.5,Atlantic,Atlantic
35.5,354.5,Atlantic,Atlantic
36.5,122.5,Pacific,Indo-Pacific
36.5,123.5,Pacific,Indo-Pacific
36.5,124.5,Pacific,Indo-Pacific
36.5,125.5,Pacific,Indo-Pacific
36.5,130.5,Pacific,Indo-Pacific
36.5,131.5,Pacific,Indo-Pacific
36.5,132.5,Pacific,Indo-Pacific
36.5,133.5,Pacific,Indo-Pacific
36.5,134.5,Pacific,Indo-Pacific
36.5,135.5,Pacific,Indo-Pacific
36.5,141.5,Pacific,Indo-Pacific
36.5,142.5,Pacific,Indo-Pacific
36.5,143.5,Pacific,Indo-Pacific
36.5,144.5,Pacific,Indo-Pacific
36.5,145.5,Pacific,Indo-Pacific
36.5,146.5,Pacific,Indo-Pacific
36.5,147.5,Pacific,Indo-Pacific
36.5,148.5,Pacific,Indo-Pacific
36.5,149.5,Pacific,Indo-Pacific
36.5,150.5,Pacific,Indo-Pacific
36.5,151.5,Pacific,Indo-Pacific
36.5,152.5,Pacific,Indo-Pacific
36.5,153.5,Pacific,Indo-Pacific
36.5,154.5,Pacific,Indo-Pacific
36.5,155.5,Pacific,Indo-Pacific
36.5,156.5,Pacific,Indo-Pacific
36.5,157.5,Pacific,Indo-Pacific
36.5,158.5,Pacific,Indo-Pacific
36.5,159.5,Pacific,Indo-Pacific
36.5,160.5,Pacific,Indo-Pacific
36.5,161.5,Pacific,Indo-Pacific
36.5,162.5,Pacific,Indo-Pacific
36.5,163.5,Pacific,Indo-Pacific
36.5,164.5,Pacific,Indo-Pacific
36.5,165.5,Pacific,Indo-Pacific
36.5,166.5,Pacific,Indo-Pacific
36.5,167.5,Pacific,Indo-Pacific
36.5,168.5,Pacific,Indo-Pacific
36.5,169.5,Pacific,Indo-Pacific
36.5,170.5,Pacific,Indo-Pacific
36.5,171.5,Pacific,Indo-Pacific
36.5,172.5,Pacific,Indo-Pacific
36.5,173.5,Pacific,Indo-Pacific
36.5,174.5,Pacific,Indo-Pacific
36.5,175.5,Pacific,Indo-Pacific
36.5,176.5,Pacific,Indo-Pacific
36.5,177.5,Pacific,Indo-Pacific
36.5,178.5,Pacific,Indo-Pacific
36.5,179.5,Pacific,Indo-Pacific
36.5,180.5,Pacific,Indo-Pacific
36.5,181.5,Pacific,Indo-Pacific
36.5,182.5,Pacific,Indo-Pacific
36.5,183.5,Pacific,Indo-Pacific
36.5,184.5,Pacific,Indo-Pacific
36.5,185.5,Pacific,Indo-Pacific
36.5,186.5,Pacific,Indo-Pacific
36.5,187.5,Pacific,Indo-Pacific
36.5,188.5,Pacific,Indo-Pacific
36.5,189.5,Pacific,Indo-Pacific
36.5,190.5,Pacific,Indo-Pacific
36.5,191.5,Pacific,Indo-Pacific
36.5,192.5,Pacific,Indo-Pacific
36.5,193.5,Pacific,Indo-Pacific
36.5,194.5,Pacific,Indo-Pacific
36.5,195.5,Pacific,Indo-Pacific
36.5,196.5,Pacific,Indo-Pacific
36.5,197.5,Pacific,Indo-Pacific
36.5,198.5,Pacific,Indo-Pacific
36.5,199.5,Pacific,Indo-Pacific
36.5,200.5,Pacific,Indo-Pacific
36.5,201.5,Pacific,Indo-Pacific
36.5,202.5,Pacific,Indo-Pacific
36.5,203.5,Pacific,Indo-Pacific
36.5,204.5,Pacific,Indo-Pacific
36.5,205.5,Pacific,Indo-Pacific
36.5,206.5,Pacific,Indo-Pacific
36.5,207.5,Pacific,Indo-Pacific
36.5,208.5,Pacific,Indo-Pacific
36.5,209.5,Pacific,Indo-Pacific
36.5,210.5,Pacific,Indo-Pacific
36.5,211.5,Pacific,Indo-Pacific
36.5,212.5,Pacific,Indo-Pacific
36.5,213.5,Pacific,Indo-Pacific
36.5,214.5,Pacific,Indo-Pacific
36.5,215.5,Pacific,Indo-Pacific
36.5,216.5,Pacific,Indo-Pacific
36.5,217.5,Pacific,Indo-Pacific
36.5,218.5,Pacific,Indo-Pacific
36.5,219.5,Pacific,Indo-Pacific
36.5,220.5,Pacific,Indo-Pacific
36.5,221.5,Pacific,Indo-Pacific
36.5,222.5,Pacific,Indo-Pacific
36.5,223.5,Pacific,Indo-Pacific
36.5,224.5,Pacific,Indo-Pacific
36.5,225.5,Pacific,Indo-Pacific
36.5,226.5,Pacific,Indo-Pacific
36.5,227.5,Pacific,Indo-Pacific
36.5,228.5,Pacific,Indo-Pacific
36.5,229.5,Pacific,Indo-Pacific
36.5,230.5,Pacific,Indo-Pacific
36.5,231.5,Pacific,Indo-Pacific
36.5,232.5,Pacific,Indo-Pacific
36.5,233.5,Pacific,Indo-Pacific
36.5,234.5,Pacific,Indo-Pacific
36.5,235.5,Pacific,Indo-Pacific
36.5,236.5,Pacific,Indo-Pacific
36.5,237.5,Pacific,Indo-Pacific
36.5,285.5,Atlantic,Atlantic
36.5,286.5,Atlantic,Atlantic
36.5,287.5,Atlantic,Atlantic
36.5,288.5,Atlantic,Atlantic
36.5,289.5,Atlantic,Atlantic
36.5,290.5,Atlantic,Atlantic
36.5,291.5,Atlantic,Atlantic
36.5,292.5,Atlantic,Atlantic
36.5,293.5,Atlantic,Atlantic
36.5,294.5,Atlantic,Atlantic
36.5,295.5,Atlantic,Atlantic
36.5,296.5,Atlantic,Atlantic
36.5,297.5,Atlantic,Atlantic
36.5,298.5,Atlantic,Atlantic
36.5,299.5,Atlantic,Atlantic
36.5,300.5,Atlantic,Atlantic
36.5,301.5,Atlantic,Atlantic
36.5,302.5,Atlantic,Atlantic
36.5,303.5,Atlantic,Atlantic
36.5,304.5,Atlantic,Atlantic
36.5,305.5,Atlantic,Atlantic
36.5,306.5,Atlantic,Atlantic
36.5,307.5,Atlantic,Atlantic
36.5,308.5,Atlantic,Atlantic
36.5,309.5,Atlantic,Atlantic
36.5,310.5,Atlantic,Atlantic
36.5,311.5,Atlantic,Atlantic
36.5,312.5,Atlantic,Atlantic
36.5,313.5,Atlantic,Atlantic
36.5,314.5,Atlantic,Atlantic
36.5,315.5,Atlantic,Atlantic
36.5,316.5,Atlantic,Atlantic
36.5,317.5,Atlantic,Atlantic
36.5,318.5,Atlantic,Atlantic
36.5,319.5,Atlantic,Atlantic
36.5,320.5,Atlantic,Atlantic
36.5,321.5,Atlantic,Atlantic
36.5,322.5,Atlantic,Atlantic
36.5,323.5,Atlantic,Atlantic
36.5,324.5,Atlantic,Atlantic
36.5,325.5,Atlantic,Atlantic
36.5,326.5,Atlantic,Atlantic
36.5,327.5,Atlantic,Atlantic
36.5,328.5,Atlantic,Atlantic
36.5,329.5,Atlantic,Atlantic
36.5,330.5,Atlantic,Atlantic
36.5,331.5,Atlantic,Atlantic
36.5,332.5,Atlantic,Atlantic
36.5,333.5,Atlantic,Atlantic
36.5,334.5,Atlantic,Atlantic
36.5,335.5,Atlantic,Atlantic
36.5,336.5,Atlantic,Atlantic
36.5,337.5,Atlantic,Atlantic
36.5,338.5,Atlantic,Atlantic
36.5,339.5,Atlantic,Atlantic
36.5,340.5,Atlantic,Atlantic
36.5,341.5,Atlantic,Atlantic
36.5,342.5,Atlantic,Atlantic
36.5,343.5,Atlantic,Atlantic
36.5,344.5,Atlantic,Atlantic
36.5,345.5,Atlantic,Atlantic
36.5,346.5,Atlantic,Atlantic
36.5,347.5,Atlantic,Atlantic
36.5,348.5,Atlantic,Atlantic
36.5,349.5,Atlantic,Atlantic
36.5,350.5,Atlantic,Atlantic
36.5,351.5,Atlantic,Atlantic
36.5,352.5,Atlantic,Atlantic
36.5,353.5,Atlantic,Atlantic
37.5,123.5,Pacific,Indo-Pacific
37.5,124.5,Pacific,Indo-Pacific
37.5,125.5,Pacific,Indo-Pacific
37.5,130.5,Pacific,Indo-Pacific
37.5,131.5,Pacific,Indo-Pacific
37.5,132.5,Pacific,Indo-Pacific
37.5,133.5,Pacific,Indo-Pacific
37.5,134.5,Pacific,Indo-Pacific
37.5,135.5,Pacific,Indo-Pacific
37.5,136.5,Pacific,Indo-Pacific
37.5,142.5,Pacific,Indo-Pacific
37.5,143.5,Pacific,Indo-Pacific
37.5,144.5,Pacific,Indo-Pacific
37.5,145.5,Pacific,Indo-Pacific
37.5,146.5,Pacific,Indo-Pacific
37.5,147.5,Pacific,Indo-Pacific
37.5,148.5,Pacific,Indo-Pacific
37.5,149.5,Pacific,Indo-Pacific
37.5,150.5,Pacific,Indo-Pacific
37.5,151.5,Pacific,Indo-Pacific
37.5,152.5,Pacific,Indo-Pacific
37.5,153.5,Pacific,Indo-Pacific
37.5,154.5,Pacific,Indo-Pacific
37.5,155.5,Pacific,Indo-Pacific
37.5,156.5,Pacific,Indo-Pacific
37.5,157.5,Pacific,Indo-Pacific
37.5,158.5,Pacific,Indo-Pacific
37.5,159.5,Pacific,Indo-Pacific
37.5,160.5,Pacific,Indo-Pacific
37.5,161.5,Pacific,Indo-Pacific
37.5,162.5,Pacific,Indo-Pacific
37.5,163.5,Pacific,Indo-Pacific
37.5,164.5,Pacific,Indo-Pacific
37.5,165.5,Pacific,Indo-Pacific
37.5,166.5,Pacific,Indo-Pacific
37.5,167.5,Pacific,Indo-Pacific
37.5,168.5,Pacific,Indo-Pacific
37.5,169.5,Pacific,Indo-Pacific
37.5,170.5,Pacific,Indo-Pacific
37.5,171.5,Pacific,Indo-Pacific
37.5,172.5,Pacific,Indo-Pacific
37.5,173.5,Pacific,Indo-Pacific
37.5,174.5,Pacific,Indo-Pacific
37.5,175.5,Pacific,Indo-Pacific
37.5,176.5,Pacific,Indo-Pacific
37.5,177.5,Pacific,Indo-Pacific
37.5,178.5,Pacific,Indo-Pacific
37.5,179.5,Pacific,Indo-Pacific
37.5,180.5,Pacific,Indo-Pacific
37.5,181.5,Pacific,Indo-Pacific
37.5,182.5,Pacific,Indo-Pacific
37.5,183.5,Pacific,Indo-Pacific
37.5,184.5,Pacific,Indo-Pacific
37.5,185.5,Pacific,Indo-Pacific
37.5,186.5,Pacific,Indo-Pacific
37.5,187.5,Pacific,Indo-Pacific
37.5,188.5,Pacific,Indo-Pacific
37.5,189.5,Pacific,Indo-Pacific
37.5,190.5,Pacific,Indo-Pacific
37.5,191.5,Pacific,Indo-Pacific
37.5,192.5,Pacific,Indo-Pacific
37.5,193.5,Pacific,Indo-Pacific
37.5,194.5,Pacific,Indo-Pacific
37.5,195.5,Pacific,Indo-Pacific
37.5,196.5,Pacific,Indo-Pacific
37.5,197.5,Pacific,Indo-Pacific
37.5,198.5,Pacific,Indo-Pacific
37.5,199.5,Pacific,Indo-Pacific
37.5,200.5,Pacific,Indo-Pacific
37.5,201.5,Pacific,Indo-Pacific
37.5,202.5,Pacific,Indo-Pacific
37.5,203.5,Pacific,Indo-Pacific
37.5,204.5,Pacific,Indo-Pacific
37.5,205.5,Pacific,Indo-Pacific
37.5,206.5,Pacific,Indo-Pacific
37.5,207.5,Pacific,Indo-Pacific
37.5,208.5,Pacific,Indo-Pacific
37.5,209.5,Pacific,Indo-Pacific
37.5,210.5,Pacific,Indo-Pacific
37.5,211.5,Pacific,Indo-Pacific
37.5,212.5,Pacific,Indo-Pacific
37.5,213.5,Pacific,Indo-Pacific
37.5,214.5,Pacific,Indo-Pacific
37.5,215.5,Pacific,Indo-Pacific
37.5,216.5,Pacific,Indo-Pacific
37.5,217.5,Pacific,Indo-Pacific
37.5,218.5,Pacific,Indo-Pacific
37.5,219.5,Pacific,Indo-Pacific
37.5,220.5,Pacific,Indo-Pacific
37.5,221.5,Pacific,Indo-Pacific
37.5,222.5,Pacific,Indo-Pacific
37.5,223.5,Pacific,Indo-Pacific
37.5,224.5,Pacific,Indo-Pacific
37.5,225.5,Pacific,Indo-Pacific
37.5,226.5,Pacific,Indo-Pacific
37.5,227.5,Pacific,Indo-Pacific
37.5,228.5,Pacific,Indo-Pacific
37.5,229.5,Pacific,Indo-Pacific
37.5,230.5,Pacific,Indo-Pacific
37.5,231.5,Pacific,Indo-Pacific
37.5,232.5,Pacific,Indo-Pacific
37.5,233.5,Pacific,Indo-Pacific
37.5,234.5,Pacific,Indo-Pacific
37.5,235.5,Pacific,Indo-Pacific
37.5,236.5,Pacific,Indo-Pacific
37.5,285.5,Atlantic,Atlantic
37.5,286.5,Atlantic,Atlantic
37.5,287.5,Atlantic,Atlantic
37.5,288.5,Atlantic,Atlantic
37.5,289.5,Atlantic,Atlantic
37.5,290.5,Atlantic,Atlantic
37.5,291.5,Atlantic,Atlantic
37.5,292.5,Atlantic,Atlantic
37.5,293.5,Atlantic,Atlantic
37.5,294.5,Atlantic,Atlantic
37.5,295.5,Atlantic,Atlantic
37.5,296.5,Atlantic,Atlantic
37.5,297.5,Atlantic,Atlantic
37.5,298.5,Atlantic,Atlantic
37.5,299.5,Atlantic,Atlantic
37.5,300.5,Atlantic,Atlantic
37.5,301.5,Atlantic,Atlantic
37.5,302.5,Atlantic,Atlantic
37.5,303.5,Atlantic,Atlantic
37.5,304.5,Atlantic,Atlantic
37.5,305.5,Atlantic,Atlantic
37.5,306.5,Atlantic,Atlantic
37.5,307.5,Atlantic,Atlantic
37.5,308.5,Atlantic,Atlantic
37.5,309.5,Atlantic,Atlantic
37.5,310.5,Atlantic,Atlantic
37.5,311.5,Atlantic,Atlantic
37.5,312.5,Atlantic,Atlantic
37.5,313.5,Atlantic,Atlantic
37.5,314.5,Atlantic,Atlantic
37.5,315.5,Atlantic,Atlantic
37.5,316.5,Atlantic,Atlantic
37.5,317.5,Atlantic,Atlantic
37.5,318.5,Atlantic,Atlantic
37.5,319.5,Atlantic,Atlantic
37.5,320.5,Atlantic,Atlantic
37.5,321.5,Atlantic,Atlantic
37.5,322.5,Atlantic,Atlantic
37.5,323.5,Atlantic,Atlantic
37.5,324.5,Atlantic,Atlantic
37.5,325.5,Atlantic,Atlantic
37.5,326.5,Atlantic,Atlantic
37.5,327.5,Atlantic,Atlantic
37.5,328.5,Atlantic,Atlantic
37.5,329.5,Atlantic,Atlantic
37.5,330.5,Atlantic,Atlantic
37.5,331.5,Atlantic,Atlantic
37.5,332.5,Atlantic,Atlantic
37.5,333.5,Atlantic,Atlantic
37.5,335.5,Atlantic,Atlantic
37.5,336.5,Atlantic,Atlantic
37.5,337.5,Atlantic,Atlantic
37.5,338.5,Atlantic,Atlantic
37.5,339.5,Atlantic,Atlantic
37.5,340.5,Atlantic,Atlantic
37.5,341.5,Atlantic,Atlantic
37.5,342.5,Atlantic,Atlantic
37.5,343.5,Atlantic,Atlantic
37.5,344.5,Atlantic,Atlantic
37.5,345.5,Atlantic,Atlantic
37.5,346.5,Atlantic,Atlantic
37.5,347.5,Atlantic,Atlantic
37.5,348.5,Atlantic,Atlantic
37.5,349.5,Atlantic,Atlantic
37.5,350.5,Atlantic,Atlantic
38.5,119.5,Pacific,Indo-Pacific
38.5,120.5,Pacific,Indo-Pacific
38.5,121.5,Pacific,Indo-Pacific
38.5,122.5,Pacific,Indo-Pacific
38.5,123.5,Pacific,Indo-Pacific
38.5,124.5,Pacific,Indo-Pacific
38.5,129.5,Pacific,Indo-Pacific
38.5,130.5,Pacific,Indo-Pacific
38.5,131.5,Pacific,Indo-Pacific
38.5,132.5,Pacific,Indo-Pacific
38.5,133.5,Pacific,Indo-Pacific
38.5,134.5,Pacific,Indo-Pacific
38.5,135.5,Pacific,Indo-Pacific
38.5,136.5,Pacific,Indo-Pacific
38.5,137.5,Pacific,Indo-Pacific
38.5,138.5,Pacific,Indo-Pacific
38.5,142.5,Pacific,Indo-Pacific
38.5,143.5,Pacific,Indo-Pacific
38.5,144.5,Pacific,Indo-Pacific
38.5,145.5,Pacific,Indo-Pacific
38.5,146.5,Pacific,Indo-Pacific
38.5,147.5,Pacific,Indo-Pacific
38.5,148.5,Pacific,Indo-Pacific
38.5,149.5,Pacific,Indo-Pacific
38.5,150.5,Pacific,Indo-Pacific
38.5,151.5,Pacific,Indo-Pacific
38.5,152.5,Pacific,Indo-Pacific
38.5,153.5,Pacific,Indo-Pacific
38.5,154.5,Pacific,Indo-Pacific
38.5,155.5,Pacific,Indo-Pacific
38.5,156.5,Pacific,Indo-Pacific
38.5,157.5,Pacific,Indo-Pacific
38.5,158.5,Pacific,Indo-Pacific
38.5,159.5,Pacific,Indo-Pacific
38.5,160.5,Pacific,Indo-Pacific
38.5,161.5,Pacific,Indo-Pacific
38.5,162.5,Pacific,Indo-Pacific
38.5,163.5,Pacific,Indo-Pacific
38.5,164.5,Pacific,Indo-Pacific
38.5,165.5,Pacific,Indo-Pacific
38.5,166.5,Pacific,Indo-Pacific
38.5,167.5,Pacific,Indo-Pacific
38.5,168.5,Pacific,Indo-Pacific
38.5,169.5,Pacific,Indo-Pacific
38.5,170.5,Pacific,Indo-Pacific
38.5,171.5,Pacific,Indo-Pacific
38.5,172.5,Pacific,Indo-Pacific
38.5,173.5,Pacific,Indo-Pacific
38.5,174.5,Pacific,Indo-Pacific
38.5,175.5,Pacific,Indo-Pacific
38.5,176.5,Pacific,Indo-Pacific
38.5,177.5,Pacific,Indo-Pacific
38.5,178.5,Pacific,Indo-Pacific
38.5,179.5,Pacific,Indo-Pacific
38.5,180.5,Pacific,Indo-Pacific
38.5,181.5,Pacific,Indo-Pacific
38.5,182.5,Pacific,Indo-Pacific
38.5,183.5,Pacific,Indo-Pacific
38.5,184.5,Pacific,Indo-Pacific
38.5,185.5,Pacific,Indo-Pacific
38.5,186.5,Pacific,Indo-Pacific
38.5,187.5,Pacific,Indo-Pacific
38.5,188.5,Pacific,Indo-Pacific
38.5,189.5,Pacific,Indo-Pacific
38.5,190.5,Pacific,Indo-Pacific
38.5,191.5,Pacific,Indo-Pacific
38.5,192.5,Pacific,Indo-Pacific
38.5,193.5,Pacific,Indo-Pacific
38.5,194.5,Pacific,Indo-Pacific
38.5,195.5,Pacific,Indo-Pacific
38.5,196.5,Pacific,Indo-Pacific
38.5,197.5,Pacific,Indo-Pacific
38.5,198.5,Pacific,Indo-Pacific
38.5,199.5,Pacific,Indo-Pacific
38.5,200.5,Pacific,Indo-Pacific
38.5,201.5,Pacific,Indo-Pacific
38.5,202.5,Pacific,Indo-Pacific
38.5,203.5,Pacific,Indo-Pacific
38.5,204.5,Pacific,Indo-Pacific
38.5,205.5,Pacific,Indo-Pacific
38.5,206.5,Pacific,Indo-Pacific
38.5,207.5,Pacific,Indo-Pacific
38.5,208.5,Pacific,Indo-Pacific
38.5,209.5,Pacific,Indo-Pacific
38.5,210.5,Pacific,Indo-Pacific
38.5,211.5,Pacific,Indo-Pacific
38.5,212.5,Pacific,Indo-Pacific
38.5,213.5,Pacific,Indo-Pacific
38.5,214.5,Pacific,Indo-Pacific
38.5,215.5,Pacific,Indo-Pacific
38.5,216.5,Pacific,Indo-Pacific
38.5,217.5,Pacific,Indo-Pacific
38.5,218.5,Pacific,Indo-Pacific
38.5,219.5,Pacific,Indo-Pacific
38.5,220.5,Pacific,Indo-Pacific
38.5,221.5,Pacific,Indo-Pacific
38.5,222.5,Pacific,Indo-Pacific
38.5,223.5,Pacific,Indo-Pacific
38.5,224.5,Pacific,Indo-Pacific
38.5,225.5,Pacific,Indo-Pacific
38.5,226.5,Pacific,Indo-Pacific
38.5,227.5,Pacific,Indo-Pacific
38.5,228.5,Pacific,Indo-Pacific
38.5,229.5,Pacific,Indo-Pacific
38.5,230.5,Pacific,Indo-Pacific
38.5,231.5,Pacific,Indo-Pacific
38.5,232.5,Pacific,Indo-Pacific
38.5,233.5,Pacific,Indo-Pacific
38.5,234.5,Pacific,Indo-Pacific
38.5,235.5,Pacific,Indo-Pacific
38.5,236.5,Pacific,Indo-Pacific
38.5,285.5,Atlantic,Atlantic
38.5,286.5,Atlantic,Atlantic
38.5,287.5,Atlantic,Atlantic
38.5,288.5,Atlantic,Atlantic
38.5,289.5,Atlantic,Atlantic
38.5,290.5,Atlantic,Atlantic
38.5,291.5,Atlantic,Atlantic
38.5,292.5,Atlantic,Atlantic
38.5,293.5,Atlantic,Atlantic
38.5,294.5,Atlantic,Atlantic
38.5,295.5,Atlantic,Atlantic
38.5,296.5,Atlantic,Atlantic
38.5,297.5,Atlantic,Atlantic
38.5,298.5,Atlantic,Atlantic
38.5,299.5,Atlantic,Atlantic
38.5,300.5,Atlantic,Atlantic
38.5,301.5,Atlantic,Atlantic
38.5,302.5,Atlantic,Atlantic
38.5,303.5,Atlantic,Atlantic
38.5,304.5,Atlantic,Atlantic
38.5,305.5,Atlantic,Atlantic
38.5,306.5,Atlantic,Atlantic
38.5,307.5,Atlantic,Atlantic
38.5,308.5,Atlantic,Atlantic
38.5,309.5,Atlantic,Atlantic
38.5,310.5,Atlantic,Atlantic
38.5,311.5,Atlantic,Atlantic
38.5,312.5,Atlantic,Atlantic
38.5,313.5,Atlantic,Atlantic
38.5,314.5,Atlantic,Atlantic
38.5,315.5,Atlantic,Atlantic
38.5,316.5,Atlantic,Atlantic
38.5,317.5,Atlantic,Atlantic
38.5,318.5,Atlantic,Atlantic
38.5,319.5,Atlantic,Atlantic
38.5,320.5,Atlantic,Atlantic
